,1092660,,,,,,Reviews,
101875223,english,2021.09.30 14:17,✅,❌,0.5765232444,11,"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☐ Good
☑ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☑ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☑ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second live for grinding

---{ Story }---
☐ No Story
☐ Some lore
☑ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☑ Short
☐ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☐ Minor bugs
☑ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☑ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☐ 10

[hr][/hr]
Grab this review template [url=https://vojtastruhar.github.io/steam-review-template/] here [/url].


It was really difficult to get this game to run. At first it wouldn't open at all, then it wouldn't work on my widescreen, and finally it only work in 1920x1080. Once I started playing though, I almost abandoned the game early in. The first 1-2 hours are pretty boring, very slow paced, and tedious. It does improve the further into the game you go however, and the final two chapters are pretty good and have some genuine spookiness to them.

I got this for $8 and that's about the right price.","---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☐ Good
☑ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☑ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☑ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second live for grinding

---{ Story }---
☐ No Story
☐ Some lore
☑ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☑ Short
☐ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☐ Minor bugs
☑ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☑ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☐ 10

[hr][/hr]
Grab this review template [url=https://vojtastruhar.github.io/steam-review-template/] here [/url].


It was really difficult to get this game to run. At first it wouldn't open at all, then it wouldn't work on my widescreen, and finally it only work in 1920x1080. Once I started playing though, I almost abandoned the game early in. The first 1-2 hours are pretty boring, very slow paced, and tedious. It does improve the further into the game you go however, and the final two chapters are pretty good and have some genuine spookiness to them.

I got this for $8 and that's about the right price."
101869181,schinese,2021.09.30 12:15,✅,✅,0.6275485158,17,"挺不错的恐怖游戏
整体不会很恐怖，全流程大概耗时3-5小时，开局一人一狗走遍森林。手电筒和摄像机是解密的和战斗的根本，解密难度不大，除了锯木厂解密范围偏大一点外，其他都是小范围解密。
比起物理上的恐怖，精神恐怖和压力会比较多，前期偏向悬疑，最后一章大概接近一小时游戏时间，恐怖氛围压力拉满，玩的我都要精神崩溃（不是）
剧情不错，不得不说轮回、时间驳论题材，只要不会太差，整体游戏剧情会上升不少
有多结局，好结局会麻烦一点，不过游戏剧情不长，在体验一遍也不是不行
经常打骨折，想要体验恐怖游戏，但又不敢玩太吓人的游戏，这款游戏可以入手体验",
101861403,spanish,2021.09.30 09:13,✅,✅,0.5,0,"Muy buena ambientación, te atrapa y juega con tú mente. Realmente muy buen titulo.",
101851061,english,2021.09.30 05:12,✅,✅,0.5,0,I enjoyed this game alot. It was very easy to play through my first time. Bullet steals the show!,I enjoyed this game alot. It was very easy to play through my first time. Bullet steals the show!
101751210,english,2021.09.28 15:11,✅,✅,0.4761904776,0,The reason I'm writing this review is that this game is only missing one element which is a continuation-aspect that sets interest into a more abstract niche. The game has unreal engine forest bug - but I can deal with that and the newer UHD spectacle bag although this is my machine more than the game (I prefer it to nvidia in an 'unpleasant to be around' sense). The films characteristically attract 'interest' which then bounces obscure or deep connections into abstract confinement. The dog tags your character finds don't quite do the same thing. All it really had to do was have the swirly-tree puzzle it seems to suggests allows the swirly-tree preciousness. It's not bad - irritating to me though. Chumps say thumbs!!,The reason I'm writing this review is that this game is only missing one element which is a continuation-aspect that sets interest into a more abstract niche. The game has unreal engine forest bug - but I can deal with that and the newer UHD spectacle bag although this is my machine more than the game (I prefer it to nvidia in an 'unpleasant to be around' sense). The films characteristically attract 'interest' which then bounces obscure or deep connections into abstract confinement. The dog tags your character finds don't quite do the same thing. All it really had to do was have the swirly-tree puzzle it seems to suggests allows the swirly-tree preciousness. It's not bad - irritating to me though. Chumps say thumbs!!
101680536,english,2021.09.27 00:51,✅,✅,0.5,0,"Good story , fantastic atmosphere , sound design was on track with the visuals which is kinda hard to see in horror games nowadays and good visuals but not that sharp it was a bit ""foggy?"" i must say. Also cause i play a lot of horror games i am kind of immune to it so its not that easy for me to get ""scared"" nonetheless 8/10.","Good story , fantastic atmosphere , sound design was on track with the visuals which is kinda hard to see in horror games nowadays and good visuals but not that sharp it was a bit ""foggy?"" i must say. Also cause i play a lot of horror games i am kind of immune to it so its not that easy for me to get ""scared"" nonetheless 8/10."
101659645,english,2021.09.26 16:20,✅,✅,0.5,0,"It is awesome. Not that jump-scare kind of game, the atmosphere makes you feel scared. The animation, the story, i cant find words to describe how great and fantastic this game is.","It is awesome. Not that jump-scare kind of game, the atmosphere makes you feel scared. The animation, the story, i cant find words to describe how great and fantastic this game is."
101640644,english,2021.09.26 04:38,❌,❌,0.5267649293,4,"Do you want to know how long you can run through a series of looping corridors with minor differences before you start to feel like you yourself are going through hell?  I don't know either, but I can tell you it's less than half the amount of time you spend doing it in this game's final chapter.  It's too bad, because it was ok up until the last third... not great, but it wasn't making me regret spending my time on it.  Basically it just steals from a million horror movies that all do their bits better, and The Blair Witch Project is honestly the movie I feel it steals from the least.","Do you want to know how long you can run through a series of looping corridors with minor differences before you start to feel like you yourself are going through hell?  I don't know either, but I can tell you it's less than half the amount of time you spend doing it in this game's final chapter.  It's too bad, because it was ok up until the last third... not great, but it wasn't making me regret spending my time on it.  Basically it just steals from a million horror movies that all do their bits better, and The Blair Witch Project is honestly the movie I feel it steals from the least."
101625756,polish,2021.09.26 02:03,✅,✅,0.5607613325,3,"Niesamowity klimat przez pierwszą połowę gry. Chodzenie po lesie i uświadczanie tych wszystkich zdarzeń mocno wpływa na imersję i odbiór gry, ale tylko do czasu kiedy zacznie się dostrzegać schematy. Ostatnia ""prosta"" w grze jest zbyt wydłużona i zaczeła mnie bardzo nudzić, bo to co gra serwuje jest bardzo powtarzalne i przestaje nie tyle straszyć, co w ogole zaskakiwać, chce się tylko wytrwać do końca. Jednak mimo wszystko bardzo polecam, bo to dosyć nietypowe przeżycie - ale byłbym bardzo niezadowolony, gdybym kupił grę w jej premierze. Gra jest zbyt krótka, zbyt liniowa by była tego warta. Zakończenie jest zawodem, nie wiem czy przez to, że jest słabe, czy poprostu gra się tak w pewnym momencie przeciągała, że chciałem jąskończyć. 

Jestem bardzo dużym fanem Blair Witch i mimo wszystko doceniam bardzo dotrzymany klimat, ale gra jest nierówna. Pierwsza połowa daje niesamowite wrażenia, później to równia pochyła.",
101579393,english,2021.09.25 03:06,✅,✅,0.5,0,Apart from the last chapter it was a lovely game. Last chapter was unnecessarily long. But it was fun,Apart from the last chapter it was a lovely game. Last chapter was unnecessarily long. But it was fun
101564507,dutch,2021.09.24 21:14,✅,✅,0.5412844419,2,"What ..... a .... Great Story.
Absolutely an awesome psychic horror story if you read the letters and listen to everything. 

But about the game:
The begin starts good until you stuck in the forest and also in a loop. But dont worry you need to use your dog and keep looking around everywhere and think about it when you back at the center of the loop look around and think which way did i missed.

Also the video tapes will help you or the phone.

This is not a horror survival game, you need to do your job to find the missing boy and looking for evidence.
But the memories/flashbacks of your character makes me psycho, everything changes in the wood and that is so weird and when you get deeper in the game how more it will be come.
Your dog is you pall and you need him to stay close agains that monster. Also that dog gave me flashbackes to my dog who i have to sleep because he was old, this is coming emotional in this game. The dog if your FRIEND!
And the Dark or fog in the forests makes it also scary and make me alert agains that creature... walking slow.. looking more around and use camera with night stand.

Overall the game got 3 ends, i had the bad 1 :(

I can only give a 10 for this game because of:

-Good story
-Great soundtrack, perfect combined with the locations where you walk or the moments when you are in danger.
-Great graphics and atmosphere in the Forest.
-And not boring, you need to keep pushing.

10+

Thanks Bloober, i played LoF1 and 2,  Observation and next game will be Medium of your collection. And i know there is Layers of Fear  3 coming :) i look for it",
101518340,english,2021.09.24 01:44,✅,✅,0.5,0,I am a huge survival horror fanatic.  This game was by FAR the best one yet!!!  Literally a piece of art!!!  I cant wait for more from the developers.  Thank you thank you thank you!!!,I am a huge survival horror fanatic.  This game was by FAR the best one yet!!!  Literally a piece of art!!!  I cant wait for more from the developers.  Thank you thank you thank you!!!
101474176,english,2021.09.23 09:01,✅,✅,0.5,0,A worthy addition to the Blair Witch story. The amount of anxiety this game gave me was equal to the anxiety I felt when I first saw Blair Witch at Sundance.  Well done!  I recommend.,A worthy addition to the Blair Witch story. The amount of anxiety this game gave me was equal to the anxiety I felt when I first saw Blair Witch at Sundance.  Well done!  I recommend.
101472917,english,2021.09.23 08:19,✅,❌,0.5,0,"Didn't know what to expect upon first playing the game. Definitely got lost in the beginning but maybe that was the point. Overall great experience! Would recommend to anyone who likes psychological horror games!
","Didn't know what to expect upon first playing the game. Definitely got lost in the beginning but maybe that was the point. Overall great experience! Would recommend to anyone who likes psychological horror games!
"
101431510,russian,2021.09.22 14:34,✅,✅,0.4870111048,2,Good,
101398967,greek,2021.09.21 21:20,✅,❌,0.5,0,"very nice horror game ,worth playing !!",
101388001,german,2021.09.21 17:04,✅,❌,0.5238095522,1,"Tolle Story, schaut auf jeden Fall die Filme um alles zu verstehen! <3",
101362782,english,2021.09.21 01:44,✅,❌,0.5,0,Game spooky.,Game spooky.
101316888,english,2021.09.20 03:23,✅,✅,0.5,0,"So this will be mainly spoiler free assuming you watched the OG movie.  If not just know this game is very much as if you were playing in the movie.  With that lets dive into this shit.


First and foremost this game is basically a walking Horror Sim.  So think of like MYST but scary shit happens.  There is a ton of walking essentially in circles waiting for something to trigger so you can progress.

PROS:  Really good graphics (turn of motion blur as its kinda a bit much) 
What really shines in this game is the atmosphere created by the use of light (getting dark vision tunneling in etc)  but the music builds with crazy cresendos and its pretty crazy immersive.

Cons: I used a controller and the controls were pretty janky for the Bullet comands and inventory.  You hold say LB hit the thumbstick where you want and release the bumper.  If you release the stick it almost always does the wrong action.  Which is fine for the inventory but try punishing your dog when you meant to praise him type deal and that sucks.

The only other Con is the game gets really repetitive towards the end.  Like I figured out the story and the twist (for the most part) and it was kinda just me playing on stream for like 20-30 mins just to finish the game.

There are 2 endings and I got one of them. the other is a bit of a challenge.  

Overall: The game is pretty amazing for a first time play through I doubt I will ever play it again.  The controller support was a bit janky and KBM was kinda fucked.  What really makes this game is the use of found footage and just the level of Atmosphere created by visual and audio.  Honestly for what it is this game is a master piece GJ Bloober Team I look forward to more games in your catalogue.  I would say like 9/10 just the ending with the house after watching Blair With and the Remake just lasted a bit long in my opinion.","So this will be mainly spoiler free assuming you watched the OG movie.  If not just know this game is very much as if you were playing in the movie.  With that lets dive into this shit.


First and foremost this game is basically a walking Horror Sim.  So think of like MYST but scary shit happens.  There is a ton of walking essentially in circles waiting for something to trigger so you can progress.

PROS:  Really good graphics (turn of motion blur as its kinda a bit much) 
What really shines in this game is the atmosphere created by the use of light (getting dark vision tunneling in etc)  but the music builds with crazy cresendos and its pretty crazy immersive.

Cons: I used a controller and the controls were pretty janky for the Bullet comands and inventory.  You hold say LB hit the thumbstick where you want and release the bumper.  If you release the stick it almost always does the wrong action.  Which is fine for the inventory but try punishing your dog when you meant to praise him type deal and that sucks.

The only other Con is the game gets really repetitive towards the end.  Like I figured out the story and the twist (for the most part) and it was kinda just me playing on stream for like 20-30 mins just to finish the game.

There are 2 endings and I got one of them. the other is a bit of a challenge.  

Overall: The game is pretty amazing for a first time play through I doubt I will ever play it again.  The controller support was a bit janky and KBM was kinda fucked.  What really makes this game is the use of found footage and just the level of Atmosphere created by visual and audio.  Honestly for what it is this game is a master piece GJ Bloober Team I look forward to more games in your catalogue.  I would say like 9/10 just the ending with the house after watching Blair With and the Remake just lasted a bit long in my opinion."
101315734,english,2021.09.20 02:42,✅,✅,0.5,0,"If you prefer 9/10 of Blumhouse releases, but don't care for Ari Aster's style, this game is not for you. It's not loaded with jump scares (though there are plenty), and the game is more about gradually building atmosphere and tension than startling you. There are some bits near the end that feel drawn out and tedious, but overall I would not hesitate to recommend this game to fans of the genre.","If you prefer 9/10 of Blumhouse releases, but don't care for Ari Aster's style, this game is not for you. It's not loaded with jump scares (though there are plenty), and the game is more about gradually building atmosphere and tension than startling you. There are some bits near the end that feel drawn out and tedious, but overall I would not hesitate to recommend this game to fans of the genre."
101272676,english,2021.09.19 04:17,✅,✅,0.5,0,One of the best horror gfame i have played in a long time! It's a psychological game and i recommend it to horror fans!,One of the best horror gfame i have played in a long time! It's a psychological game and i recommend it to horror fans!
101270653,german,2021.09.19 03:08,✅,❌,0.5,0,SO EIN KRANK GEILES GAME,
101258571,german,2021.09.18 21:45,✅,✅,0.5,0,Großartig.,
101236758,polish,2021.09.18 10:50,✅,❌,0.495867759,1,super gra ale na koncu gdy bulleta niby zabili zrobiło mi sie troche przykro ocena 10/10,
101218007,english,2021.09.18 00:20,✅,❌,0.5238095522,1,"Finally kind of got Spec Ops the Line sequel I wished for. Will replay for other endings, yop this game seriously has more endings (three and some variations actually).","Finally kind of got Spec Ops the Line sequel I wished for. Will replay for other endings, yop this game seriously has more endings (three and some variations actually)."
101199322,english,2021.09.17 17:45,✅,✅,0.5,0,"Great atmosphere and graphics. Blair Witch is an Interesting take on horror  gaming and multidimensional storytelling. The way they keep surprising the player is great. The horror and scary episodes really freak you out for real and the game keeps you guessing.

","Great atmosphere and graphics. Blair Witch is an Interesting take on horror  gaming and multidimensional storytelling. The way they keep surprising the player is great. The horror and scary episodes really freak you out for real and the game keeps you guessing.

"
101180489,english,2021.09.17 09:20,✅,✅,0.4761904776,0,Game has great atmosphere and is genuinely terrifying even when nothing is happening. Some mechanics are explained very poorly and sometimes Bullet is irritating to get to do what you want. The overall plot was very predictable from the beginning but might be able to surprise some people. Overall game was fun but a little annoying. Can pet bullet and give him treats tho 10/10.,Game has great atmosphere and is genuinely terrifying even when nothing is happening. Some mechanics are explained very poorly and sometimes Bullet is irritating to get to do what you want. The overall plot was very predictable from the beginning but might be able to surprise some people. Overall game was fun but a little annoying. Can pet bullet and give him treats tho 10/10.
101155699,english,2021.09.16 22:21,✅,✅,0.5,0,"An Absolute masterpiece, highly recommend this to any horror fan to play :D","An Absolute masterpiece, highly recommend this to any horror fan to play :D"
101147882,english,2021.09.16 19:39,✅,❌,0.5,0,It's very good. My first time ever finishing a horror game <3,It's very good. My first time ever finishing a horror game <3
101117204,english,2021.09.16 06:42,✅,❌,0.5,0,"Was fun. Enjoyed the atmosphere quite a bit. A bit of a slow burn, but I think the positives definitely outweigh the negatives.","Was fun. Enjoyed the atmosphere quite a bit. A bit of a slow burn, but I think the positives definitely outweigh the negatives."
101048215,turkish,2021.09.14 21:49,✅,❌,0.5,0,s,
101047571,english,2021.09.14 21:34,✅,✅,0.7175588012,23,"[i]A cursed woods awaits those brave enough to confront their worst…[/i]

[u]Blair Witch[/u] is an enjoyable adaptation of the classic found footage films of the same title. I have never seen the films despite loving the horror genre – but then again you do not have to have seen them either. The game adaptation is based on the movie’s events and lore, but in the end, the game is its own self-contained plot. This entry is simple to play and offers a lot of rich stories to take part in. It also features a powerful emotional core – your trusted buddy [i]Bullet[/i] – that effortlessly keeps the player invested in the story’s development and outcome. Additionally, you are also treated to a video recorder that can manipulate reality. Investigating the different tapes you find to extract clues from them was immersive and fun. The camera also is required to navigate certain dangerous levels. These were tense moments that required stealth and offered new perspectives to keep the game progress unique and refreshing.

[i]We are being watched, stay close, Bullet![/i]

The story of [u]Blair Witch[/u] kicks off with our protagonist, Ellis, who joins a search party with the local Sheriff’s department to find Peter, a young boy who suddenly disappeared. As with most horror stories – all is not what it seems. Ellis is a troubled man with good intentions. Past mistakes in the line of duty have plagued his psyche for years – and finding this missing boy might be his last effort to make amends.

However, the forest is watching, and it wants to exploit Ellis’ vulnerability for Evil. Luckily, Ellis is not alone. He has the best partner any man in his situation could have – a dog! Bullet quickly steals the spotlight. He is at the front and center of Ellis’ chance at redemption, and an overall emotional powerhouse that kept me invested in the story and its outcome. You have a lot of freedom with how you interact with Bullet, but be warned, your morality will be tested. Do not let desperation overcome.

[i]Stuck in a loop, will you break the cycle of violence, or surrender to your rage…[/i]

An interesting aspect of [u]Blair Witch[/u] that surprised me was its level design and layout. It tricks the player. The player explores semi-open areas as they hike deeper and deeper into the forest. At first, these areas seem frustratingly large and hard to decipher. The truth however is quite different and clever. You are stuck in an area loop until you complete a set of story-related tasks that allow you to progress into the next area. This made for an anxious and confusing walkthrough. Even when I knew my next move, there was an uncertain feeling I could not shake off. I never felt completely safe from the Witch's grasp.

This idea of a loop, or cycle, – is present too in the game’s thematic storytelling. Ellis is a man seemingly stuck in a cycle of violence despite his best efforts to help others. There is also a deeper misdirection here. You are being watched, but your actions are also being manipulated. This game muddles your decision-making and very easily tricks you into an ending you might not have wished from the very beginning. If you care about this sort of stuff, make sure you're paying attention to what exactly is the purpose of the Blair Witch is and how you might be overlooking her influence.

As an aside, [u]Blair Witch[/u] also pays good attention to detail. The ‘looping’ level design does not hinder this game’s ability to present us with interesting and unique set locations, and they are all not limited to just the forest either. I enjoyed all the documents you collect throughout the way as well – they are relevant to the story, come from varied sources, provide interesting background, and are quick to read. Ellis also has a cellphone that is full with fun mini-game diversions, side quests, and curious achievements.","[i]A cursed woods awaits those brave enough to confront their worst…[/i]

[u]Blair Witch[/u] is an enjoyable adaptation of the classic found footage films of the same title. I have never seen the films despite loving the horror genre – but then again you do not have to have seen them either. The game adaptation is based on the movie’s events and lore, but in the end, the game is its own self-contained plot. This entry is simple to play and offers a lot of rich stories to take part in. It also features a powerful emotional core – your trusted buddy [i]Bullet[/i] – that effortlessly keeps the player invested in the story’s development and outcome. Additionally, you are also treated to a video recorder that can manipulate reality. Investigating the different tapes you find to extract clues from them was immersive and fun. The camera also is required to navigate certain dangerous levels. These were tense moments that required stealth and offered new perspectives to keep the game progress unique and refreshing.

[i]We are being watched, stay close, Bullet![/i]

The story of [u]Blair Witch[/u] kicks off with our protagonist, Ellis, who joins a search party with the local Sheriff’s department to find Peter, a young boy who suddenly disappeared. As with most horror stories – all is not what it seems. Ellis is a troubled man with good intentions. Past mistakes in the line of duty have plagued his psyche for years – and finding this missing boy might be his last effort to make amends.

However, the forest is watching, and it wants to exploit Ellis’ vulnerability for Evil. Luckily, Ellis is not alone. He has the best partner any man in his situation could have – a dog! Bullet quickly steals the spotlight. He is at the front and center of Ellis’ chance at redemption, and an overall emotional powerhouse that kept me invested in the story and its outcome. You have a lot of freedom with how you interact with Bullet, but be warned, your morality will be tested. Do not let desperation overcome.

[i]Stuck in a loop, will you break the cycle of violence, or surrender to your rage…[/i]

An interesting aspect of [u]Blair Witch[/u] that surprised me was its level design and layout. It tricks the player. The player explores semi-open areas as they hike deeper and deeper into the forest. At first, these areas seem frustratingly large and hard to decipher. The truth however is quite different and clever. You are stuck in an area loop until you complete a set of story-related tasks that allow you to progress into the next area. This made for an anxious and confusing walkthrough. Even when I knew my next move, there was an uncertain feeling I could not shake off. I never felt completely safe from the Witch's grasp.

This idea of a loop, or cycle, – is present too in the game’s thematic storytelling. Ellis is a man seemingly stuck in a cycle of violence despite his best efforts to help others. There is also a deeper misdirection here. You are being watched, but your actions are also being manipulated. This game muddles your decision-making and very easily tricks you into an ending you might not have wished from the very beginning. If you care about this sort of stuff, make sure you're paying attention to what exactly is the purpose of the Blair Witch is and how you might be overlooking her influence.

As an aside, [u]Blair Witch[/u] also pays good attention to detail. The ‘looping’ level design does not hinder this game’s ability to present us with interesting and unique set locations, and they are all not limited to just the forest either. I enjoyed all the documents you collect throughout the way as well – they are relevant to the story, come from varied sources, provide interesting background, and are quick to read. Ellis also has a cellphone that is full with fun mini-game diversions, side quests, and curious achievements."
101016137,english,2021.09.14 03:51,✅,✅,0.5,0,.,.
100988598,polish,2021.09.13 17:31,✅,❌,0.537037015,2,"[h1]Recenzja gry Blair Witch:[/h1]
Blair Witch to klasyczna gra przygodowa będąca mieszanką thrillera i horroru. Chociaż znajduje się w niej sporo zawartości podwyższającej klimat grozy trudno nazwać ją jednak typowym horrorem. Bliższe będzie jej określenie dreszczowca przyprawionego łagodną wersją grozy. Twórcy przy tworzeniu tej gry garściami czerpali z produkcji takich jak ""Zaginięcie Ethana Cartera"" czy ""Alan Wake"". Obie te produkcje bardzo wyraźnie przychodzą na myśl podczas ogrywania fabuły. Z pierwszej z nich zaczerpnięto główną fabułę - zaginięcie małego chłopca, oraz elementy rozgrywki jak na przykład możliwość prowadzenia drezynki, która jest naprawdę rewelacyjnie pasującym do klimatu gry dodatkiem. Z drugiej produkcji wyciągnięto z kolei mechanikę odstraszania latarką wroga, bo chociaż nie jest to system który doświadczamy tak często jak w grze ""Alan Wake"", to jednak jest to podstawowa metoda obrony i nie sposób pominąć tutaj podobieństwa. Nie znaczy to jednak że w grze nie wprowadzono żadnych oryginalnych pomysłów. Dodanie chociażby psiego towarzysza jest powiewem świeżości w podobnych tego typu produkcjach. Fabuła gry jest klarowna i nie ma problemu z jej zrozumieniem. Mimo wszystko elementy nadprzyrodzone wydają się zbytnio przekoloryzowane i zbyt nierealne, a reakcja na nie głównego bohatera jakby może nie tyle co były naturalne jak nie były mu obce sprawia że najzwyczajniej po prostu nie czuje się efektu zdziwienia czy zaskoczenia pojawiającymi się wydarzeniami o adekwatnym dla nich poziomie. 


[h1]Plusy:[/h1]
- Ciekawie zapowiadająca się fabuła
- Ładna, chociaż nie wybitna grafika
- Implementacja psiego towarzysza o bardzo oryginalnej mechanice i cechach kluczowych dla przebiegu fabuły
- Zastosowanie ciekawych mechanik rozgrywki jak na przykład możliwość jazdy drezynką

[h1]Minusy:[/h1]
- Przesadzone elementy związane z wydarzeniami paranormalnymi oraz zbyt naturalne reakcje na nie głównego bohatera
- Krytyczne błędy gry które kilkakrotnie pojawiły się podczas przechodzenia fabuły skutkujące wyrzucaniem gry do pulpitu niezwiązane z wydajnością podzespołów, ponieważ były rozgrywane na sprzęcie o wysokiej wydajności
- Optymalizacja gry w przypadku wydajnego sprzętu na stabilnym poziomie, jednak można by oczekiwać lepszego jej dopracowania, tym bardziej że na dobrym sprzęcie otrzymujemy ""jedynie"" pogranicze dobrej wydajności w postaci niewielu powyżej 60 kl/s


[h1]Podsumowanie:[/h1]
Dla każdego miłośnika gier przygodowych jest to produkcja godna polecenia. Chociaż nie sposób pominąć jej wad, wyłania się obraz ciekawej mieszanki wielu gier przygodowych połączonych ze świeżymi mechanikami. W wielu miejscach pojawia się odczucie powtarzalności, ale przełamują ją absorbujące posunięcia fabularne. Nie sposób wydać tutaj innej oceny niż pozytywna, jednak do ideału jeszcze dużo brakuje.

[b][u]Moja ocena:[/u]

Jakość grafiki: 8/10
Dźwięki: 7/10
Optymalizacja: 8/10
Cena: 8/10

Ocena końcowa: 8/10",
100969116,spanish,2021.09.13 06:16,✅,✅,0.5,0,"muy bueno , mas si viste la peli del 99 -- no podes no jugarlo--",
100967768,english,2021.09.13 05:33,✅,❌,0.5,0,Really good game! I would recommend to everydbody that like some good horror games! Bullet is best booi and me and the viewwers of the stream enjoyed it!,Really good game! I would recommend to everydbody that like some good horror games! Bullet is best booi and me and the viewwers of the stream enjoyed it!
100913265,german,2021.09.12 01:09,✅,❌,0.5454545617,2,"Geiles Spiel! Sind krasse jumpscares vorhanden und sehr gute Story.

kontra: man muss sehr viel umherlaufen, immer wieder im kreis.",
100807130,russian,2021.09.10 02:04,✅,✅,0.5,0,"Немного новый формат в мире хорроров: концовка игры зависит от того, насколько хорошо вы исследуете локации, в которую вас погружает игра. В довесок приятной показалась механика, которая заставляет не просто убегать от скримеров, а как-то с ними взаимодействовать",
100781311,russian,2021.09.09 17:06,❌,✅,0.4761904776,0,"Пожалел что купил. 
Очень нелепые условности в игре. Сохранение работает очень странно. Механики в игре почти нет, тупо бегатня по лесу. Собака подтупливает. 
",
100747362,english,2021.09.09 00:59,✅,✅,0.5,0,Definitely recommend this if you like the horror genre. but also...F this game with all the F's available in the world lol. Genuinely couldn't even play it if it wasn't light outside haha. Absolutely creepy & terrifying. Well done to the Devs,Definitely recommend this if you like the horror genre. but also...F this game with all the F's available in the world lol. Genuinely couldn't even play it if it wasn't light outside haha. Absolutely creepy & terrifying. Well done to the Devs
100746166,english,2021.09.09 00:31,✅,✅,0.5,0,"Emotional train set for a quicksand hole you cant escape from. Lots of ""what was that?"" and ""shhhh be quiet"" and ""cry your heart out"". Easy playing game with rich story. Highly recommend for any type of player. Loved it!","Emotional train set for a quicksand hole you cant escape from. Lots of ""what was that?"" and ""shhhh be quiet"" and ""cry your heart out"". Easy playing game with rich story. Highly recommend for any type of player. Loved it!"
100723984,english,2021.09.08 16:13,❌,❌,0.537815094,2,"Walking Sim with a couple of interesting mechanics/ideas but I feel like they missed an opportunity. The woods are lovely and creepy with superb sounds and atmosphere, the story is OK,but the game itself is dull. I got it on sale, and pleased I did as I'd have been disappointed otherwise.","Walking Sim with a couple of interesting mechanics/ideas but I feel like they missed an opportunity. The woods are lovely and creepy with superb sounds and atmosphere, the story is OK,but the game itself is dull. I got it on sale, and pleased I did as I'd have been disappointed otherwise."
100609240,french,2021.09.06 15:24,✅,✅,0.5,0,"Une grande réussite ! 
Ce jeu as parfaitement compris ce qui fait la particularité de la foret de Blair Witch, une foret hantée par une sorcière manipulatrice qui joue avec vos nerfs en permanence. Le jeu entier est donc conçu pour piéger le joueur et l'ambiance est vraiment efficace.",
