,246090,,,,,,Reviews,
12373369,english,2014.09.05 13:27,❌,✅,0.5,3,"The game itself had so much promise, and due to the mismanagement of the dev team and lack of experience with the Early access model they have essentially decided to early realease the main 1.0 without many of the features promised. It's kind of like buying an all inclusive holiday including hotel and beach views, and then getting there and finding you have a window facing a wall and a room smelling of fish.

I understand where Double fine are coming from but in any other industry, if you preorder something and it doesn't deliver as promised, then trading standards get involved. As a consumer I don't think Early Access is providing enough protection agains fails like this. My question is this...why aren't Double Fine taking the hit for not delivering? Shouldn't they be made to finish this game to the extent of the content they advertised? Surely that is false advertising...and yes, I know they put something like ""all features are prospective and not necessarily in the game"" but in that case there need to be more rules goeverning Early access so we don't keep getting burned! :S

Still to find a mod that can fix the annoying gameplay in this game. The AI just feels broken and the game becomes unplayable at later stages. Updated Mar 2015.","The game itself had so much promise, and due to the mismanagement of the dev team and lack of experience with the Early access model they have essentially decided to early realease the main 1.0 without many of the features promised. It's kind of like buying an all inclusive holiday including hotel and beach views, and then getting there and finding you have a window facing a wall and a room smelling of fish.

I understand where Double fine are coming from but in any other industry, if you preorder something and it doesn't deliver as promised, then trading standards get involved. As a consumer I don't think Early Access is providing enough protection agains fails like this. My question is this...why aren't Double Fine taking the hit for not delivering? Shouldn't they be made to finish this game to the extent of the content they advertised? Surely that is false advertising...and yes, I know they put something like ""all features are prospective and not necessarily in the game"" but in that case there need to be more rules goeverning Early access so we don't keep getting burned! :S

Still to find a mod that can fix the annoying gameplay in this game. The AI just feels broken and the game becomes unplayable at later stages. Updated Mar 2015."
12372737,english,2014.09.05 12:29,❌,✅,0.5,3,"I bought this game via greenlight thinking the developers were committed to providing the vision for the game. They stated themselves on their forum before Alpha 6.

""Double Fine is not a random fly-by-night indie dev and we are not going to silently pull the plug on Spacebase or any other in-development project. Doing so would be disastrous for our reputation and it would kill us emotionally"" by JP LeBreton @ Double Fine.

Oh wait what has happened going from Alpha 6 to 1.0 Release without a Beta. It looks like the developers didnt realise greenlight didnt mean everyone would buy it pre-release and seemingly they have ran out of money. They are to release 1.0 soon so wait at least until that so you can find out what has actually made it into the game.

It is a shame because this was looking like a very good little game, but now its to be left to modders to finish. As I don't really have time to search for mods as I kind of play games quickly between jobs, this looks like I'll have to write-off this game as a loss.

See TotalBiscuits critique on the matter below.
http://www.youtube.com/watch?v=gAd8Ls8Mwl4","I bought this game via greenlight thinking the developers were committed to providing the vision for the game. They stated themselves on their forum before Alpha 6.

""Double Fine is not a random fly-by-night indie dev and we are not going to silently pull the plug on Spacebase or any other in-development project. Doing so would be disastrous for our reputation and it would kill us emotionally"" by JP LeBreton @ Double Fine.

Oh wait what has happened going from Alpha 6 to 1.0 Release without a Beta. It looks like the developers didnt realise greenlight didnt mean everyone would buy it pre-release and seemingly they have ran out of money. They are to release 1.0 soon so wait at least until that so you can find out what has actually made it into the game.

It is a shame because this was looking like a very good little game, but now its to be left to modders to finish. As I don't really have time to search for mods as I kind of play games quickly between jobs, this looks like I'll have to write-off this game as a loss.

See TotalBiscuits critique on the matter below.
http://www.youtube.com/watch?v=gAd8Ls8Mwl4"
12372707,english,2014.09.05 12:24,❌,❌,0.5,3,"I was really excited about this game, I always wanted to get into Dwarf Fortress but I can't deal with the obtuse interface, so this looked great. As it is, you should buy Clockwork Empires instead.

I'm really disappointed that devs are abandoning this. I understand why, but they gave no indication that the game was running over budget before they suddenly pulled the plug. If you're going to link a game's development explicitly to sales, tell people, instead of pulling the rug out later from those who have invested in it.","I was really excited about this game, I always wanted to get into Dwarf Fortress but I can't deal with the obtuse interface, so this looked great. As it is, you should buy Clockwork Empires instead.

I'm really disappointed that devs are abandoning this. I understand why, but they gave no indication that the game was running over budget before they suddenly pulled the plug. If you're going to link a game's development explicitly to sales, tell people, instead of pulling the rug out later from those who have invested in it."
12371269,english,2014.09.05 09:25,❌,✅,0.5219123363,5,"Incomplete game, don't buy it, seriously.","Incomplete game, don't buy it, seriously."
12370756,english,2014.09.05 08:10,❌,✅,0.5648978949,15,"Development cut short due to lack of funds, so we're getting a 'complete' game full of broken AI and badly implemented 'strategy'. Pick this up if it's on sale for $5 or less, but don't let Double Fine con you out of your money. This seems like it was a cash grab and was never meant to be finished. Thanks, Early Access.","Development cut short due to lack of funds, so we're getting a 'complete' game full of broken AI and badly implemented 'strategy'. Pick this up if it's on sale for $5 or less, but don't let Double Fine con you out of your money. This seems like it was a cash grab and was never meant to be finished. Thanks, Early Access."
12364527,english,2014.09.04 22:02,❌,✅,0.500970006,7,Not a completed game. Nuff said.,Not a completed game. Nuff said.
12363990,english,2014.09.04 21:23,❌,✅,0.5023028851,7,"Alpha updates were slow and unpredicatably released, little communication with early access backers, and now scrapping after only a year. Stinks of mismanagement and poor vision by Double Fine. Far too expensive for what we have been left with.

Shame, could have been wonderful in the right hands.","Alpha updates were slow and unpredicatably released, little communication with early access backers, and now scrapping after only a year. Stinks of mismanagement and poor vision by Double Fine. Far too expensive for what we have been left with.

Shame, could have been wonderful in the right hands."
12363013,german,2014.09.04 20:03,❌,❌,0.6366627216,17,"Achtung: Entwicklung wird eingestellt!

Aus Alpha 6 wird eine Vollversion gemacht, mit ein Paar Patches und Fixes und das wars dann.

Hier könnt Ihr die Sauerrei nochmal nachlesen:
http://steamcommunity.com/games/246090/announcements/detail/216494030200824180

Kaufempfehlung: Auf garkeinen Fall.

Ich für meinen Teil werde auch kein ""Double Fine"" spiel in der ""Early Access"" Phase unterstützen oder ob ich überhaupt nochmal ein Spiel von denen kaufe weis ich auch noch nicht.","Warning: Development is discontinued!

Alpha 6 will be turned into a full version, with a few patches and fixes, and that's it.

You can read about the mess again here:
http://steamcommunity.com/games/246090/announcements/detail/216494030200824180

Recommendation: Absolutely not.

For my part, I won't support any ""Double Fine"" game in the ""Early Access"" phase, and I don't know if I'll even buy another one from them."
12362339,english,2014.09.04 19:12,❌,❌,0.5012413263,14,"Before I start. Isn't it a bit disgusting that Double Fine is the curator for their own project? 

Anyway it's a bare bones Space Building game in the vane of Dungeon Keeper, Theme Hospital and Startopia. You build stuff and people rather stupidly suffocate in Space because you can't give people a slight nudge in the right direction to avoid their terrible deaths. The AI is very stupid, and the Building is a very bare. Worse yet is how much DF are asking for, while it's not quite the price of a AAA title, it's by no means cheap either which is yet again is another reason to be critical because what you're buying doesn't add up to £20/$30 worth of content. And to add salt to a fatal wound? DF have decided to just straight up ignore Beta stage and release the game into 1.0, that's right a full version from Alpha where there's been a startling lack of updates throughout it's year of development. Poor show.

After the jump into V1.0, my impressions are still disappointing. The game is not fun to play, the citizens now know how to not suffocate stupidly but their prioties are extremely messed up. The UI is counter intuitive and really clumsy and hideous as a result, the game is unimpressive visually and you'll find that the game doesn't do enough to hold your attention. 

This is further signs that money should not be given to DoubleFine, a company who do not deliver on their promises.","Before I start. Isn't it a bit disgusting that Double Fine is the curator for their own project? 

Anyway it's a bare bones Space Building game in the vane of Dungeon Keeper, Theme Hospital and Startopia. You build stuff and people rather stupidly suffocate in Space because you can't give people a slight nudge in the right direction to avoid their terrible deaths. The AI is very stupid, and the Building is a very bare. Worse yet is how much DF are asking for, while it's not quite the price of a AAA title, it's by no means cheap either which is yet again is another reason to be critical because what you're buying doesn't add up to £20/$30 worth of content. And to add salt to a fatal wound? DF have decided to just straight up ignore Beta stage and release the game into 1.0, that's right a full version from Alpha where there's been a startling lack of updates throughout it's year of development. Poor show.

After the jump into V1.0, my impressions are still disappointing. The game is not fun to play, the citizens now know how to not suffocate stupidly but their prioties are extremely messed up. The UI is counter intuitive and really clumsy and hideous as a result, the game is unimpressive visually and you'll find that the game doesn't do enough to hold your attention. 

This is further signs that money should not be given to DoubleFine, a company who do not deliver on their promises."
12359766,english,2014.09.04 15:23,❌,✅,0.5,3,"This game is an example of how bad the Early Access model can be. The plan of the developer, Double Fine, was to fund the development from the start with the sales of the (prototype of the) game, reduce drastically their initial investment, and hope that their good name and promises on how they imagined the final game were enough to attract customers. The 'experiment' failed completely because most people interested in the game were holding their purchase to see how the developers were updating the game. It became a self-fulfilling prophecy of failure, in which due to the lack of sales the developers were not able to assign more efforts to the game and, at the same time, exactly that slow development was the reason behind the low amount of sales.

To come to an end to this grotesque scenario, Double Fine decided to stop the development and release the game as it is currently. The game is still in its bare bones and the experience is lacking in many areas, but they will create a tutorial, tools to create mods, and hope for a nonexistent community to continue its development.

About me: I've been a big fan of Double Fine games during the last years. I loved Psychonauts and Monkey Island, funded the Kickstarter of Broken Age and enjoyed other games like Costume Quest, Stacking or The Cave. This is the first dissapointment. It has destroyed the trust that I had in DF and, in the future, I will behave with them as if they are an unknown dev without credentials. I will investigate with caution about their games before buying or I will simply ignore them. Also, I won't buy any Early Access games and advice others to do the same.","This game is an example of how bad the Early Access model can be. The plan of the developer, Double Fine, was to fund the development from the start with the sales of the (prototype of the) game, reduce drastically their initial investment, and hope that their good name and promises on how they imagined the final game were enough to attract customers. The 'experiment' failed completely because most people interested in the game were holding their purchase to see how the developers were updating the game. It became a self-fulfilling prophecy of failure, in which due to the lack of sales the developers were not able to assign more efforts to the game and, at the same time, exactly that slow development was the reason behind the low amount of sales.

To come to an end to this grotesque scenario, Double Fine decided to stop the development and release the game as it is currently. The game is still in its bare bones and the experience is lacking in many areas, but they will create a tutorial, tools to create mods, and hope for a nonexistent community to continue its development.

About me: I've been a big fan of Double Fine games during the last years. I loved Psychonauts and Monkey Island, funded the Kickstarter of Broken Age and enjoyed other games like Costume Quest, Stacking or The Cave. This is the first dissapointment. It has destroyed the trust that I had in DF and, in the future, I will behave with them as if they are an unknown dev without credentials. I will investigate with caution about their games before buying or I will simply ignore them. Also, I won't buy any Early Access games and advice others to do the same."
12358769,english,2014.09.04 13:42,❌,❌,0.5247772336,7,"Spacebase had the potential to be a cool game and I liked the concept. As of this writing (and I don't see myself opening it up again) I have 5.7 hours of gameplay over the course of development; that's about as much gameplay as you can squeeze out of it. Truth be told you can run through about all the game has to offer at this point in one two-hour sit down - and that's fine - but definitely not for $25.00. I think the price tag is what really bugs me and, personally, says a lot about the way the higher-ups at Double Fine truly feel about the whole situation. 

Yeah, the whole rush to 1.0 is a bit of a joke and there won't be much to the vanilla full game. But to have the audacity to charge $25.00 [i]in Early Access[/i]! And given that the time between now and its 1.0 release is mainly for bug fixing means you're not getting any more bang for your buck in terms of gameplay (i'm not sure a tutorial counts).

This game was gifted to me nearly a year ago and bought by the giver for about the price of a movie ticket. I got nearly 3 movies-worth out of it, so by that reckoning we're doing alright. That being said, I would be incredibly angry to have bought this for $25.00 only to find what the game holds (and more or less will hold at release). It all seems like ""poor sportsmanship"" on Double Fine's part. So your game lacks polish and contains less gameplay than some free Flash games; at least be honest about what it's worth. 

In any case, post-""release"" sales performance will, over time, likely drive the price to where it should be...somewhere around $5.","Spacebase had the potential to be a cool game and I liked the concept. As of this writing (and I don't see myself opening it up again) I have 5.7 hours of gameplay over the course of development; that's about as much gameplay as you can squeeze out of it. Truth be told you can run through about all the game has to offer at this point in one two-hour sit down - and that's fine - but definitely not for $25.00. I think the price tag is what really bugs me and, personally, says a lot about the way the higher-ups at Double Fine truly feel about the whole situation. 

Yeah, the whole rush to 1.0 is a bit of a joke and there won't be much to the vanilla full game. But to have the audacity to charge $25.00 [i]in Early Access[/i]! And given that the time between now and its 1.0 release is mainly for bug fixing means you're not getting any more bang for your buck in terms of gameplay (i'm not sure a tutorial counts).

This game was gifted to me nearly a year ago and bought by the giver for about the price of a movie ticket. I got nearly 3 movies-worth out of it, so by that reckoning we're doing alright. That being said, I would be incredibly angry to have bought this for $25.00 only to find what the game holds (and more or less will hold at release). It all seems like ""poor sportsmanship"" on Double Fine's part. So your game lacks polish and contains less gameplay than some free Flash games; at least be honest about what it's worth. 

In any case, post-""release"" sales performance will, over time, likely drive the price to where it should be...somewhere around $5."
12356712,english,2014.09.04 09:15,❌,✅,0.5,3,"The point this game was abandoned at left it with nothing. They claim they were operating at a loss producing the game, and that we can't expect them to produce a game from their own pockets. That is exactly how every game was made ten years ago. It's shamefull they undertook this with no plan for funding their own undertaking beyond taking our money and falling short.

The game itself is not worth anything. It is to buggy and predictable to play and recieve anything aside from frustration. It had enormous potential.

It may one day be something if dilligent modders shape the gutted husk it is. I feel bitter at the thought of others paying money to double fine for the sweat off the backs of talented modders. Better to donate money to such modders should they arise; and come by a copy in whatever means doesn't pay double fine for their lazy greed built folly.

On a side note pay them for their successes in other games, as they do many good titles.","The point this game was abandoned at left it with nothing. They claim they were operating at a loss producing the game, and that we can't expect them to produce a game from their own pockets. That is exactly how every game was made ten years ago. It's shamefull they undertook this with no plan for funding their own undertaking beyond taking our money and falling short.

The game itself is not worth anything. It is to buggy and predictable to play and recieve anything aside from frustration. It had enormous potential.

It may one day be something if dilligent modders shape the gutted husk it is. I feel bitter at the thought of others paying money to double fine for the sweat off the backs of talented modders. Better to donate money to such modders should they arise; and come by a copy in whatever means doesn't pay double fine for their lazy greed built folly.

On a side note pay them for their successes in other games, as they do many good titles."
12356153,english,2014.09.04 07:52,❌,✅,0.5,3,"An incomplete game abandoned by it's creators.

Avoid this and any future double fine products, don't reward this bait and switch grab and run company.","An incomplete game abandoned by it's creators.

Avoid this and any future double fine products, don't reward this bait and switch grab and run company."
12340879,english,2014.09.03 22:31,❌,✅,0.5,3,"Spacebase DF-9 really has great potential. And I cannot say that I squandered 9 hours of my life by playing the game, in fact I even had a good time. However, I have already exhausted all game play possibilites and all the content within that time - twice. Thus, it is highly disappointing that the developers decided to quit developing the game any further and have hitted the emergency exit button as of financial miscalculations by jumping from Alpha to full release by adding a tutorial, objectives and granting access to the source code (which is actually nice but even this cannot whitewash the feeling that I have paid money for a broken promise).

If you like management simulations (and space), I would recommend it only if it is on sale for 5-10€ / 10$. As for 23€ [Price of Early Access Version in October '14] I do not recommend buying DF-9.","Spacebase DF-9 really has great potential. And I cannot say that I squandered 9 hours of my life by playing the game, in fact I even had a good time. However, I have already exhausted all game play possibilites and all the content within that time - twice. Thus, it is highly disappointing that the developers decided to quit developing the game any further and have hitted the emergency exit button as of financial miscalculations by jumping from Alpha to full release by adding a tutorial, objectives and granting access to the source code (which is actually nice but even this cannot whitewash the feeling that I have paid money for a broken promise).

If you like management simulations (and space), I would recommend it only if it is on sale for 5-10€ / 10$. As for 23€ [Price of Early Access Version in October '14] I do not recommend buying DF-9."
12339273,french,2014.09.03 20:10,❌,✅,0.5150587559,9,"En l'état je ne peux pas le recommandé.
L'idée de base est excellente mais on a l'impression de jouer à une alpha.
En temps normal je m'accomode des bugs, mais le fait de toujours finir par perdre la totalité de sa base à cause de 3 raiders alors que vous avez 60 colons, juste parce que l'ia des colons est incapable de ce défendre correctement et préfère tourner en rond en hurlant est juste insuportable (l'abscence de sauvegarde est loin de facilité la chose). Pour résoudre le problème on nous a proposé des tourelles automatiques qui prennent une place pas possible, ont l'air complètement asthmatique et ce font trop facilement détruire.
Il reste encore beaucoups de travail pour rendre ce jeu vraiment intéressant, malheuresement les développeurs semblent être passé à autre chose...","As it stands, I can't recommend it.
The basic idea is excellent, but it feels like we're playing an alpha version.
Normally, I'm comfortable with bugs, but the fact that you always end up losing your entire base to three raiders when you have 60 settlers, simply because the settler AI is incapable of defending itself properly and prefers to run around screaming, is simply unbearable (the lack of saves doesn't make things any easier). To solve the problem, we were offered automatic turrets that take up an inordinate amount of space, look completely asthmatic, and are too easily destroyed.
There's still a lot of work to be done to make this game truly interesting; unfortunately, the developers seem to have moved on..."
12336501,english,2014.09.03 15:24,❌,❌,0.5,3,"This game had a lot of potential. The feature list that was intended to be in the final game will now no longer be included in the final release. Because of this, stay away from this game!","This game had a lot of potential. The feature list that was intended to be in the final game will now no longer be included in the final release. Because of this, stay away from this game!"
12334512,german,2014.09.03 10:47,❌,✅,0.5,0,"NICHT KAUFEN
Die Entwicklung wird eingestellt, eine unfertige Version als 1.0 herausgegeben.
","DO NOT BUY
Development is discontinued, and an unfinished version is released as 1.0.
"
12332851,english,2014.09.03 06:10,❌,✅,0.5,3,"Ultimately this is not a fulfilling game experience.  Whether their extensive DF plan was flawed and overambitious or they were terrible managing their own development team and costs-  Its ultimately a dissapointment, no one should own this game","Ultimately this is not a fulfilling game experience.  Whether their extensive DF plan was flawed and overambitious or they were terrible managing their own development team and costs-  Its ultimately a dissapointment, no one should own this game"
12332251,english,2014.09.03 04:52,❌,✅,0.5,3,An unfinished mess.  A cash grab by Double Fine.  I double I will ever get another early access game because of this.,An unfinished mess.  A cash grab by Double Fine.  I double I will ever get another early access game because of this.
12332063,english,2014.09.03 04:27,❌,❌,0.6357943416,36,"It was once a very promising pre-release title, great goals, great plans, sadly, thanks to the developer paying himself more than any normal developer earns (significantly more) and the typical miss-management that DoubleFine has become famous for the game ended up being far from what it could have achieved...

The promise was a Dwarf Fortress meets Startopia, a Dungeon Keeper in space with the ""fun to fail"" attitude that Dwarf Fortress brought to the building genre. What we got was a good and entertaining simulation that grows boring after a few hours, repetetive and chaotic. With too many downsides to really enjoy the game.

Simple things like not being able to rotate items, or not being able to place specific items on two of the four walls (either due to the inability to rotate, the lack of graphics for the other two walls or other design failures are not known). Or like not having a better control over what is done well...

If you like games like this, play Prison Architect instead, it already contains easily three times as much, and their developer is doing a great job. And it costs less... this game would be a nice game for ten bucks, and if it's on sale, pick it up. But for how much they want... hands off.","It was once a very promising pre-release title, great goals, great plans, sadly, thanks to the developer paying himself more than any normal developer earns (significantly more) and the typical miss-management that DoubleFine has become famous for the game ended up being far from what it could have achieved...

The promise was a Dwarf Fortress meets Startopia, a Dungeon Keeper in space with the ""fun to fail"" attitude that Dwarf Fortress brought to the building genre. What we got was a good and entertaining simulation that grows boring after a few hours, repetetive and chaotic. With too many downsides to really enjoy the game.

Simple things like not being able to rotate items, or not being able to place specific items on two of the four walls (either due to the inability to rotate, the lack of graphics for the other two walls or other design failures are not known). Or like not having a better control over what is done well...

If you like games like this, play Prison Architect instead, it already contains easily three times as much, and their developer is doing a great job. And it costs less... this game would be a nice game for ten bucks, and if it's on sale, pick it up. But for how much they want... hands off."
12329962,english,2014.09.03 00:15,❌,✅,0.5,2,"Version 1.0! The hottest and letest fad with early access developers! 'Release' your game today, and take the money and run! Release your dev tools and 'Let the community finish it'! Who cares that the reviews are tanking, youve got your money! Hooray never giving another dime to Tim Schafer!","Version 1.0! The hottest and letest fad with early access developers! 'Release' your game today, and take the money and run! Release your dev tools and 'Let the community finish it'! Who cares that the reviews are tanking, youve got your money! Hooray never giving another dime to Tim Schafer!"
12329635,english,2014.09.02 23:44,❌,❌,0.5,2,"This game is a scam and should be removed from steam.

It's sad really, to see the route this game took. It seemed rather fun, even had great potential for what the devs were promoting it to be. However, I do not recommend anyone buys this game. 

Not only is this game overpriced for what you get, but there is no plan to finish the game. (although im not sure they intended to lose faith in the project)

The devs have basically announced they are cutting all funding to it, and are planning to release it as a finished game, even though its not. Why im sure its not intentional to fail in the development of the game, the fact they are gonna still release it as a finished project just screams ""I dont care if i scam the uninformed out of there money"".

In its current stage, its nothing more then a series of game breaking bugs, and the devs dont care if you throw money at it. None of the money will go into fixing the game. DONT BUY THIS GAME!","This game is a scam and should be removed from steam.

It's sad really, to see the route this game took. It seemed rather fun, even had great potential for what the devs were promoting it to be. However, I do not recommend anyone buys this game. 

Not only is this game overpriced for what you get, but there is no plan to finish the game. (although im not sure they intended to lose faith in the project)

The devs have basically announced they are cutting all funding to it, and are planning to release it as a finished game, even though its not. Why im sure its not intentional to fail in the development of the game, the fact they are gonna still release it as a finished project just screams ""I dont care if i scam the uninformed out of there money"".

In its current stage, its nothing more then a series of game breaking bugs, and the devs dont care if you throw money at it. None of the money will go into fixing the game. DONT BUY THIS GAME!"
12329256,english,2014.09.02 23:11,✅,✅,0.4203574359,3,"I always enjoyed playing this game.  I joined early access in this game...  

I remember the first Early access Game...  Kerbal Space Program.  I have a beleif that if you don't like the game in the current state the game is in during early access... Don't invest in the game.  If development of the game finished tomorrow and this was the last version of the game... Would you be happy with the current version ?  My answer for every one of the Early access games I have in my library,  Except one. 

Godus -  I bought the game when I was happy with how it looked. Now it is completely different.  Luckily I did not pay much for godus.

The Game has alot of Very good features, Admittedly the game does not have all the features the Developers would have wanted to add if they had the funds and future revenues to develop them.

At the end of the day. This is a very nice little game that works well and has a very nice look and feel.","I always enjoyed playing this game.  I joined early access in this game...  

I remember the first Early access Game...  Kerbal Space Program.  I have a beleif that if you don't like the game in the current state the game is in during early access... Don't invest in the game.  If development of the game finished tomorrow and this was the last version of the game... Would you be happy with the current version ?  My answer for every one of the Early access games I have in my library,  Except one. 

Godus -  I bought the game when I was happy with how it looked. Now it is completely different.  Luckily I did not pay much for godus.

The Game has alot of Very good features, Admittedly the game does not have all the features the Developers would have wanted to add if they had the funds and future revenues to develop them.

At the end of the day. This is a very nice little game that works well and has a very nice look and feel."
12328326,english,2014.09.02 21:49,❌,✅,0.5,2,"Abandoned. Buyer beware, unfinished game.

Dissapointed with Double Fine.","Abandoned. Buyer beware, unfinished game.

Dissapointed with Double Fine."
12327449,french,2014.09.02 20:33,❌,✅,0.5,0,"Et bien, dernier fois que je prend un accès anticipé si c'est pour payer une version non terminée à la fin.","Well, last time I'm taking early access if it's to pay for an unfinished version at the end."
12324068,english,2014.09.02 14:38,❌,✅,0.5,2,"The developers basically had customers pay for an experiment and in the end delivered an incomplete product. It's clear that the developer cares nothing about the customers that already backed this project. Don't buy this unfinished crap, don't encourage developers to pull something off like this ever again.","The developers basically had customers pay for an experiment and in the end delivered an incomplete product. It's clear that the developer cares nothing about the customers that already backed this project. Don't buy this unfinished crap, don't encourage developers to pull something off like this ever again."
12323054,german,2014.09.02 11:43,❌,✅,0.5,0,"NEIN

Ganz nett, aber noch laaaaaaaange nicht fertig. Entwicklung eingestellt. Vielleicht auf Aktion für 2-5€, mehr ist das Ding auf keinen Fall wert.","NO

It's quite nice, but it's still a long way from being finished. Development has stopped. Maybe on sale for €2-5, but it's definitely not worth more than that."
12322520,english,2014.09.02 09:59,❌,✅,0.5,2,"A spacegame that could have been great but it's life was cut short so double fine could focus on other games. Not worth $25, but maybe check it out when its $10. Disappointed. Was really looking forward to seeing this one develop.","A spacegame that could have been great but it's life was cut short so double fine could focus on other games. Not worth $25, but maybe check it out when its $10. Disappointed. Was really looking forward to seeing this one develop."
12321077,english,2014.09.02 06:16,❌,✅,0.5,2,"To bail on dev, skip beta, send up a final release and leave the rest to modders is complete BS. No way it's worth $25 without a hellofa lot more content. This isn't worth $10.","To bail on dev, skip beta, send up a final release and leave the rest to modders is complete BS. No way it's worth $25 without a hellofa lot more content. This isn't worth $10."
12320710,english,2014.09.02 05:32,❌,✅,0.5,2,It's a good start but no where near a complete game or fulfilling experience. If it had stayed in development for longer it would have gotten a thumbs up from me but as is I consider this about 1/4 of a full game.,It's a good start but no where near a complete game or fulfilling experience. If it had stayed in development for longer it would have gotten a thumbs up from me but as is I consider this about 1/4 of a full game.
12319667,english,2014.09.02 03:25,❌,✅,0.5,2,"WAS looking like a fun game, was happy to be involved with early access. And now they're gonna patch bugs and call it 1.0 and complete. Waste of my cash. Yeah, i only have 22 hours on record. That's because i played all available content. Idiotic AI, Poor interface, and just plain the shell of something that should have, could have been great. Last time i'll support Double Fine.","WAS looking like a fun game, was happy to be involved with early access. And now they're gonna patch bugs and call it 1.0 and complete. Waste of my cash. Yeah, i only have 22 hours on record. That's because i played all available content. Idiotic AI, Poor interface, and just plain the shell of something that should have, could have been great. Last time i'll support Double Fine."
12319544,english,2014.09.02 03:10,❌,✅,0.5,2,"This game had full potential in the beginning of the early access/alpha fase.

Recently the developpers from Double Fine Productions announced to release the game from Alpa to version 1.0. While the developers of the game didn't not finish the games to do list to make it even better. Therefore they released their source code of the game so the community can fix their unfinished product.

The consumers that are considering in buying this game i recommend not to buy it at all. Double Fine as a company made promises to the game and did not fullfil them. Therefore you should not buy an unfinished game for the full retail price.

","This game had full potential in the beginning of the early access/alpha fase.

Recently the developpers from Double Fine Productions announced to release the game from Alpa to version 1.0. While the developers of the game didn't not finish the games to do list to make it even better. Therefore they released their source code of the game so the community can fix their unfinished product.

The consumers that are considering in buying this game i recommend not to buy it at all. Double Fine as a company made promises to the game and did not fullfil them. Therefore you should not buy an unfinished game for the full retail price.

"
12318375,english,2014.09.02 01:07,❌,✅,0.5238095522,3,Was excited for the game. But after their recent announcement to abandon the project and slap the V 1.0 on to an early alpha project has destroyed the reputation of the game and company. Dont waste your money.,Was excited for the game. But after their recent announcement to abandon the project and slap the V 1.0 on to an early alpha project has destroyed the reputation of the game and company. Dont waste your money.
